score,pass,confidence
0.6666666666666666,True,4.735823631286621
0.0,False,2.5082664489746094
0.0,False,2.294534921646118
0.0,False,2.620828628540039
0.0,False,2.7711021900177
0.14285714285714285,False,5.094783782958984
